-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2024 in LST
Location: Latitude  32.8998   Longitude -97.0403 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 183.52 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W m-2) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M,WS2M,RH2M,PS,PRECTOTCORR
2023,5,18,20,392.1,0.0,23.95,1.95,75.55,99.01,0.32
2023,5,18,21,388.25,0.0,23.34,1.91,77.99,99.08,0.43
2023,5,18,22,385.55,0.0,22.69,1.59,83.03,99.13,0.31
2023,5,18,23,382.1,0.0,22.29,1.59,85.89,99.13,0.19
2023,5,19,0,384.33,0.0,22.12,1.92,87.27,99.15,0.16
2023,5,19,1,379.62,0.0,22.06,2.37,88.5,99.18,0.18
2023,5,19,2,389.1,0.0,21.91,2.47,90.5,99.17,0.22
2023,5,19,3,381.1,0.0,21.49,2.03,93.51,99.15,0.28
2023,5,19,4,380.6,0.0,20.96,1.57,96.58,99.13,0.29
2023,5,19,5,387.12,4.55,20.57,1.34,99.27,99.16,0.3
2023,5,19,6,367.12,105.38,22.05,2.16,93.31,99.22,6.99
2023,5,19,7,368.2,316.0,23.53,2.47,88.99,99.3,8.15
2023,5,19,8,374.9,529.38,26.2,3.33,78.12,99.33,7.85
2023,5,19,9,390.1,689.58,28.34,3.83,63.51,99.33,4.77
2023,5,19,10,394.48,832.85,29.81,3.68,53.73,99.3,2.36
2023,5,19,11,410.12,910.35,31.02,3.66,48.55,99.26,1.01
2023,5,19,12,427.65,867.65,31.72,3.63,46.53,99.22,0.92
2023,5,19,13,420.4,808.47,31.63,3.37,47.05,99.18,0.89
2023,5,19,14,440.08,579.05,31.36,3.15,48.53,99.17,1.37
2023,5,19,15,439.9,451.98,30.57,3.11,52.2,99.19,2.36
2023,5,19,16,441.4,278.05,30.05,2.54,55.84,99.19,3.33
2023,5,19,17,441.62,132.25,29.38,1.87,60.61,99.21,4.21
2023,5,19,18,440.05,49.6,27.57,1.21,73.43,99.28,4.92
2023,5,19,19,430.42,1.92,25.54,1.18,82.78,99.36,6.64
2023,5,19,20,399.05,0.0,24.4,2.24,85.41,99.46,8.79
2023,5,19,21,387.15,0.0,22.82,3.76,86.99,99.58,8.16
2023,5,19,22,389.12,0.0,20.92,4.85,88.62,99.66,5.88
2023,5,19,23,384.1,0.0,19.1,4.82,89.13,99.73,3.11
2023,5,20,0,387.05,0.0,18.01,4.39,88.02,99.74,3.98
2023,5,20,1,370.08,0.0,17.44,4.21,86.96,99.74,12.1
2023,5,20,2,366.75,0.0,16.98,4.2,86.24,99.72,5.61
2023,5,20,3,362.67,0.0,16.4,4.16,86.2,99.76,10.38
2023,5,20,4,367.17,0.0,15.86,3.78,86.67,99.85,10.28
2023,5,20,5,346.73,5.43,15.37,3.74,86.86,99.92,3.38
2023,5,20,6,341.02,107.3,15.47,4.08,84.34,99.95,5.11
2023,5,20,7,345.73,284.9,16.48,4.69,75.51,99.95,0.46
2023,5,20,8,348.12,485.1,19.03,4.97,61.13,99.97,0.02
2023,5,20,9,351.23,673.8,21.5,4.85,51.24,99.98,0.0
2023,5,20,10,361.6,787.78,23.3,4.67,45.42,99.96,0.0
2023,5,20,11,365.52,864.1,24.43,4.35,42.48,99.94,0.0
2023,5,20,12,366.38,868.53,25.15,4.05,40.78,99.91,0.0
2023,5,20,13,368.08,792.65,25.27,3.9,40.08,99.88,0.0
2023,5,20,14,365.98,731.38,25.12,3.71,39.68,99.86,0.0
2023,5,20,15,372.75,543.38,24.84,3.56,39.98,99.81,0.0
2023,5,20,16,369.08,400.3,24.75,3.25,40.24,99.8,0.0
2023,5,20,17,365.25,225.12,24.17,2.86,41.93,99.8,0.0
2023,5,20,18,381.35,76.03,22.24,1.8,54.86,99.8,0.0
2023,5,20,19,343.83,3.8,19.38,1.34,69.74,99.82,0.0
2023,5,20,20,343.67,0.0,18.6,1.25,73.92,99.87,0.0
2023,5,20,21,332.73,0.0,18.32,1.13,77.23,99.93,0.0
2023,5,20,22,327.38,0.0,17.83,1.07,79.9,99.95,0.0
2023,5,20,23,343.92,0.0,17.31,1.19,81.41,99.92,0.0
2023,5,21,0,348.02,0.0,16.84,1.36,82.68,99.88,0.0
2023,5,21,1,345.3,0.0,16.43,1.5,83.81,99.83,0.35
2023,5,21,2,328.9,0.0,16.07,1.51,85.31,99.82,0.35
2023,5,21,3,333.85,0.0,15.75,1.29,87.69,99.81,0.35
2023,5,21,4,344.5,0.0,15.49,1.03,90.07,99.82,0.0
2023,5,21,5,352.6,4.25,15.37,0.8,91.6,99.84,0.0
2023,5,21,6,366.23,50.35,16.44,0.85,88.03,99.88,0.0
2023,5,21,7,355.52,159.8,17.38,1.03,81.51,99.9,0.0
2023,5,21,8,365.85,255.55,18.43,0.97,78.91,99.89,0.0
2023,5,21,9,383.6,314.1,20.58,0.72,62.22,99.88,0.0
2023,5,21,10,385.0,391.35,21.76,0.72,52.74,99.85,0.0
2023,5,21,11,392.0,497.08,22.44,0.98,49.41,99.81,0.0
2023,5,21,12,400.85,535.53,23.18,1.08,46.6,99.74,0.0
2023,5,21,13,397.3,482.83,24.08,1.0,43.69,99.68,0.0
2023,5,21,14,402.12,418.77,24.93,0.92,40.85,99.62,0.0
2023,5,21,15,405.83,350.58,25.22,0.92,39.43,99.56,0.0
2023,5,21,16,398.42,308.58,24.98,1.01,39.53,99.52,0.0
2023,5,21,17,393.08,178.55,24.33,1.16,41.6,99.48,0.0
2023,5,21,18,395.05,56.17,22.85,0.91,54.28,99.46,0.0
2023,5,21,19,365.73,3.55,19.99,0.99,68.86,99.46,0.0
2023,5,21,20,348.85,0.0,18.63,1.12,71.74,99.5,0.0
2023,5,21,21,336.77,0.0,17.63,1.16,75.33,99.54,0.0
2023,5,21,22,325.95,0.0,16.89,1.2,78.21,99.56,0.0
2023,5,21,23,323.33,0.0,16.31,1.22,80.8,99.55,0.0
2023,5,22,0,319.75,0.0,15.83,1.23,83.38,99.52,0.0
2023,5,22,1,318.02,0.0,15.4,1.26,85.86,99.49,0.0
2023,5,22,2,316.55,0.0,14.98,1.3,88.28,99.45,0.0
2023,5,22,3,314.8,0.0,14.63,1.27,91.23,99.44,0.0
2023,5,22,4,313.88,0.0,14.32,1.16,95.7,99.45,0.0
2023,5,22,5,315.42,7.2,14.21,1.03,99.72,99.47,0.0
2023,5,22,6,325.73,124.2,16.68,1.34,90.29,99.51,1.38
2023,5,22,7,339.77,299.73,19.02,1.17,82.52,99.53,0.16
2023,5,22,8,349.3,520.6,22.73,1.19,64.7,99.51,0.0
2023,5,22,9,366.25,693.75,24.55,0.57,55.71,99.48,0.0
2023,5,22,10,398.0,760.2,25.94,0.39,50.0,99.45,0.0
2023,5,22,11,377.35,931.45,27.22,0.7,45.17,99.41,0.0
2023,5,22,12,373.83,981.67,28.27,1.04,41.89,99.35,0.0
2023,5,22,13,382.42,917.53,29.03,1.36,39.78,99.29,0.01
2023,5,22,14,380.2,843.25,29.4,1.63,38.92,99.23,0.03
2023,5,22,15,380.45,680.83,29.42,1.83,38.86,99.19,0.03
2023,5,22,16,379.1,492.88,28.98,1.95,39.96,99.15,0.0
2023,5,22,17,371.98,301.52,28.05,2.04,42.55,99.15,0.0
2023,5,22,18,371.23,104.47,25.97,1.53,55.54,99.17,0.0
2023,5,22,19,365.65,4.2,22.76,1.46,69.21,99.21,0.0
2023,5,22,20,366.23,0.0,21.62,1.74,70.94,99.27,0.0
2023,5,22,21,362.83,0.0,20.81,1.82,73.37,99.31,0.0
2023,5,22,22,372.35,0.0,20.09,1.76,76.38,99.32,0.0
2023,5,22,23,374.23,0.0,19.52,1.67,78.97,99.3,0.0
2023,5,23,0,367.5,0.0,19.03,1.54,81.25,99.26,0.0
2023,5,23,1,376.02,0.0,18.79,1.41,82.83,99.25,0.28
2023,5,23,2,375.23,0.0,18.78,1.27,83.82,99.25,0.45
2023,5,23,3,383.5,0.0,18.97,1.12,85.05,99.25,1.4
2023,5,23,4,379.02,0.0,19.0,0.97,87.47,99.25,3.33
2023,5,23,5,376.2,5.9,19.0,0.97,89.55,99.26,10.76
2023,5,23,6,372.77,93.82,19.61,1.48,88.09,99.28,30.58
2023,5,23,7,371.85,261.1,20.12,1.97,86.65,99.31,39.13
2023,5,23,8,381.4,434.8,21.51,2.04,81.45,99.32,35.51
2023,5,23,9,382.05,674.38,22.72,2.43,73.46,99.35,16.62
2023,5,23,10,383.25,831.42,24.22,2.94,65.98,99.37,5.69
2023,5,23,11,394.73,859.65,25.15,3.2,62.55,99.36,2.61
2023,5,23,12,382.88,948.92,26.02,3.04,59.37,99.3,1.74
2023,5,23,13,391.98,899.8,26.92,2.65,56.14,99.26,1.54
2023,5,23,14,386.33,818.33,27.83,2.61,52.74,99.19,1.11
2023,5,23,15,388.2,663.9,28.15,2.69,50.71,99.15,0.88
2023,5,23,16,387.95,476.23,27.85,2.74,50.5,99.12,0.59
2023,5,23,17,380.8,272.65,26.83,2.35,54.62,99.11,0.48
2023,5,23,18,372.9,96.72,24.81,1.56,67.19,99.13,0.47
2023,5,23,19,382.27,3.9,22.62,1.48,72.8,99.17,0.29
2023,5,23,20,383.52,0.0,21.8,1.53,73.56,99.22,0.13
2023,5,23,21,382.1,0.0,21.2,1.57,74.98,99.27,0.01
2023,5,23,22,373.73,0.0,20.58,1.57,77.52,99.29,0.0
2023,5,23,23,381.02,0.0,19.99,1.57,80.33,99.29,0.0
2023,5,24,0,374.45,0.0,19.49,1.5,83.48,99.28,0.0
2023,5,24,1,377.77,0.0,19.55,1.41,85.09,99.26,0.0
2023,5,24,2,380.05,0.0,19.85,1.33,85.75,99.26,0.02
2023,5,24,3,384.52,0.0,19.87,1.25,87.21,99.27,0.07
2023,5,24,4,380.08,0.0,19.78,1.23,88.67,99.28,0.16
2023,5,24,5,380.6,4.55,19.72,1.23,89.83,99.3,0.4
2023,5,24,6,386.67,47.8,20.3,1.66,87.42,99.33,0.06
2023,5,24,7,389.3,156.4,20.87,2.0,84.86,99.35,0.18
2023,5,24,8,396.48,300.98,21.99,1.98,80.68,99.37,0.24
2023,5,24,9,403.95,482.5,23.46,2.2,71.44,99.42,0.12
2023,5,24,10,402.05,683.75,23.83,2.38,68.14,99.47,0.21
2023,5,24,11,402.85,850.33,23.95,2.3,66.42,99.44,0.29
2023,5,24,12,401.58,886.88,24.92,2.27,61.34,99.4,0.36
2023,5,24,13,402.95,776.4,26.69,2.65,54.01,99.3,0.39
2023,5,24,14,416.02,699.9,28.29,2.87,48.93,99.2,0.38
2023,5,24,15,414.4,567.9,28.75,2.7,47.77,99.13,0.27
2023,5,24,16,402.88,437.77,28.55,2.64,48.55,99.09,0.2
2023,5,24,17,394.83,259.15,27.79,2.65,52.71,99.07,0.17
2023,5,24,18,382.27,98.32,26.03,2.07,65.26,99.1,0.17
2023,5,24,19,365.45,4.72,23.71,2.13,75.25,99.15,0.15
2023,5,24,20,368.05,0.0,22.83,2.68,78.9,99.21,0.12
2023,5,24,21,367.08,0.0,22.23,2.89,81.46,99.26,0.06
2023,5,24,22,360.08,0.0,21.36,2.77,84.32,99.28,0.03
2023,5,24,23,362.55,0.0,20.41,2.22,88.29,99.28,0.03
2023,5,25,0,360.45,0.0,19.57,1.68,92.2,99.3,0.04
2023,5,25,1,355.15,0.0,19.21,1.47,94.23,99.32,0.01
2023,5,25,2,360.95,0.0,19.07,1.5,95.49,99.32,0.01
2023,5,25,3,359.48,0.0,19.03,1.67,96.29,99.32,0.03
2023,5,25,4,356.73,0.0,18.66,1.67,98.97,99.3,0.04
2023,5,25,5,351.33,7.53,18.33,1.57,100.0,99.32,0.04
2023,5,25,6,362.7,98.07,20.05,2.54,92.2,99.34,0.0
2023,5,25,7,374.27,262.2,22.45,2.67,79.42,99.36,0.0
2023,5,25,8,384.75,450.73,24.86,3.43,62.14,99.36,0.0
2023,5,25,9,403.52,524.8,26.46,3.51,52.63,99.34,0.0
2023,5,25,10,402.08,676.12,27.84,3.35,46.43,99.33,0.0
2023,5,25,11,409.85,657.55,28.9,3.21,42.67,99.32,0.0
2023,5,25,12,411.95,648.6,29.63,3.12,40.33,99.29,0.0
2023,5,25,13,412.65,603.53,30.06,3.05,38.99,99.25,0.0
2023,5,25,14,404.83,710.0,29.87,3.02,39.18,99.22,0.0
2023,5,25,15,409.45,560.8,29.0,2.8,40.88,99.2,0.0
2023,5,25,16,401.55,391.25,28.37,2.66,42.96,99.17,0.0
2023,5,25,17,386.5,265.45,27.71,2.57,46.66,99.16,0.0
2023,5,25,18,372.48,90.6,25.87,1.67,60.1,99.17,0.0
2023,5,25,19,371.1,4.65,23.44,1.55,71.81,99.21,0.0
2023,5,25,20,369.27,0.0,22.64,1.72,76.43,99.26,0.0
2023,5,25,21,366.4,0.0,22.04,1.62,81.34,99.33,0.0
2023,5,25,22,361.35,0.0,21.54,1.4,85.06,99.37,0.0
2023,5,25,23,361.85,0.0,21.08,1.2,87.52,99.4,0.0
2023,5,26,0,360.85,0.0,20.69,1.08,88.93,99.39,0.0
2023,5,26,1,359.08,0.0,20.33,1.05,89.81,99.39,0.0
2023,5,26,2,358.42,0.0,19.93,1.08,90.98,99.39,0.0
2023,5,26,3,357.15,0.0,19.5,1.16,92.98,99.42,0.0
2023,5,26,4,357.92,0.0,19.08,1.26,95.89,99.44,0.0
2023,5,26,5,355.5,8.35,18.88,1.36,98.44,99.49,0.0
2023,5,26,6,369.6,98.32,20.98,2.39,89.46,99.54,0.0
2023,5,26,7,372.02,272.5,23.34,2.11,79.1,99.58,0.0
2023,5,26,8,384.08,455.52,27.08,2.8,55.58,99.59,0.0
2023,5,26,9,392.4,619.53,28.75,2.94,46.31,99.58,0.0
2023,5,26,10,394.02,778.2,29.95,2.95,41.23,99.56,0.0
2023,5,26,11,410.42,819.1,30.96,3.08,37.67,99.53,0.0
2023,5,26,12,408.83,812.17,31.64,3.1,35.52,99.5,0.0
2023,5,26,13,418.77,616.25,31.28,3.01,35.51,99.46,0.0
2023,5,26,14,421.52,470.85,30.0,2.9,38.12,99.43,0.0
2023,5,26,15,411.67,368.38,28.99,2.72,40.99,99.42,0.0
2023,5,26,16,400.73,284.3,28.57,2.62,42.2,99.41,0.0
2023,5,26,17,394.27,157.23,27.84,2.29,45.96,99.4,0.0
2023,5,26,18,405.45,50.78,26.06,1.61,57.7,99.4,0.0
2023,5,26,19,362.85,5.15,24.07,1.54,65.34,99.42,0.0
2023,5,26,20,363.42,0.0,23.1,1.61,68.57,99.44,0.0
2023,5,26,21,359.4,0.0,22.44,1.61,72.15,99.49,0.0
2023,5,26,22,361.45,0.0,22.13,1.59,75.36,99.49,0.0
2023,5,26,23,358.75,0.0,21.77,1.52,78.53,99.47,0.0
2023,5,27,0,351.25,0.0,21.37,1.29,82.59,99.48,0.0
2023,5,27,1,354.62,0.0,20.96,1.02,86.7,99.53,0.0
2023,5,27,2,346.27,0.0,20.5,1.03,89.39,99.53,0.0
2023,5,27,3,345.3,0.0,20.19,1.42,91.31,99.52,0.0
2023,5,27,4,338.33,0.0,19.9,1.77,94.2,99.54,0.0
2023,5,27,5,338.67,8.02,19.59,1.93,97.52,99.58,0.0
2023,5,27,6,360.73,90.57,20.77,2.88,92.1,99.61,0.0
2023,5,27,7,365.65,230.65,22.56,3.01,82.97,99.64,0.0
2023,5,27,8,380.2,373.62,25.05,3.63,67.37,99.65,0.0
2023,5,27,9,392.27,507.23,27.22,3.18,53.46,99.66,0.0
2023,5,27,10,406.6,491.0,28.88,2.74,44.99,99.63,0.0
2023,5,27,11,411.75,543.05,29.96,2.61,41.29,99.58,0.0
2023,5,27,12,407.73,646.22,30.57,2.66,39.2,99.52,0.0
2023,5,27,13,429.2,471.08,30.73,2.65,38.46,99.45,0.0
2023,5,27,14,419.75,458.42,30.78,2.42,38.12,99.4,0.0
2023,5,27,15,410.88,416.42,29.7,2.1,40.55,99.4,0.0
2023,5,27,16,417.45,230.85,28.8,1.86,43.35,99.4,0.0
2023,5,27,17,410.92,163.82,28.06,1.55,47.74,99.39,0.0
2023,5,27,18,417.12,48.0,26.51,1.0,60.49,99.39,0.0
2023,5,27,19,398.15,3.88,24.4,0.92,71.36,99.4,0.0
2023,5,27,20,384.85,0.0,23.29,0.99,74.49,99.43,0.0
2023,5,27,21,374.38,0.0,22.59,0.95,77.4,99.46,0.0
2023,5,27,22,371.08,0.0,22.07,0.87,78.65,99.48,0.0
2023,5,27,23,375.23,0.0,21.54,0.86,78.85,99.47,0.0
2023,5,28,0,371.17,0.0,21.05,1.04,79.96,99.43,0.0
2023,5,28,1,374.3,0.0,20.24,1.29,83.69,99.39,0.0
2023,5,28,2,371.77,0.0,19.5,1.46,85.94,99.37,0.0
2023,5,28,3,378.23,0.0,19.21,1.56,86.62,99.42,0.0
2023,5,28,4,365.5,0.0,19.31,1.96,85.82,99.44,0.0
2023,5,28,5,364.8,7.4,19.26,2.21,87.1,99.46,0.0
2023,5,28,6,375.08,82.05,19.97,2.83,84.16,99.47,0.0
2023,5,28,7,381.67,218.05,21.73,2.83,75.69,99.46,0.0
2023,5,28,8,389.92,345.4,24.57,3.25,61.33,99.42,0.02
2023,5,28,9,394.3,540.17,27.16,3.38,49.57,99.38,0.24
2023,5,28,10,400.2,696.08,28.62,3.35,43.22,99.35,0.83
2023,5,28,11,411.08,652.75,28.45,3.11,43.44,99.35,2.9
2023,5,28,12,408.6,669.12,27.74,2.79,46.71,99.34,7.57
2023,5,28,13,414.9,616.05,27.02,2.6,50.7,99.33,15.86
2023,5,28,14,410.65,585.53,26.23,2.41,55.27,99.31,16.75
2023,5,28,15,410.62,524.8,25.44,2.14,60.28,99.3,7.62
2023,5,28,16,405.15,397.42,24.95,1.84,63.99,99.28,2.83
2023,5,28,17,398.45,250.93,24.74,1.45,66.48,99.23,1.82
2023,5,28,18,399.55,84.68,24.42,1.0,72.35,99.19,1.3
2023,5,28,19,386.42,5.68,22.69,0.79,81.37,99.18,0.76
2023,5,28,20,378.62,0.0,22.0,0.91,82.44,99.19,0.39
2023,5,28,21,374.23,0.0,21.42,0.98,84.04,99.23,0.14
2023,5,28,22,368.38,0.0,20.87,0.98,85.6,99.25,0.06
2023,5,28,23,365.73,0.0,20.57,0.93,85.62,99.22,0.03
2023,5,29,0,362.6,0.0,20.22,0.91,86.14,99.2,0.03
2023,5,29,1,361.55,0.0,19.57,0.94,88.92,99.19,0.03
2023,5,29,2,361.0,0.0,19.09,0.96,90.63,99.19,0.05
2023,5,29,3,363.52,0.0,18.87,0.9,91.16,99.19,0.24
2023,5,29,4,363.15,0.0,18.84,0.81,91.05,99.2,0.45
2023,5,29,5,360.38,7.97,18.86,0.74,91.39,99.22,0.54
2023,5,29,6,364.6,109.07,20.53,0.92,87.1,99.26,1.75
2023,5,29,7,369.6,296.3,22.35,1.0,79.31,99.27,2.44
2023,5,29,8,377.8,507.0,26.36,2.15,59.63,99.26,2.83
2023,5,29,9,390.55,676.65,28.55,2.47,50.51,99.23,1.93
2023,5,29,10,411.02,778.45,29.91,2.63,45.86,99.19,2.31
2023,5,29,11,411.48,807.4,30.92,2.56,43.23,99.16,2.67
2023,5,29,12,415.65,715.6,31.53,2.47,41.47,99.12,3.74
2023,5,29,13,420.35,699.83,31.73,2.37,40.75,99.07,4.96
2023,5,29,14,427.1,534.22,31.5,2.25,41.4,99.03,6.24
2023,5,29,15,416.23,444.8,30.8,1.98,43.74,99.0,7.47
2023,5,29,16,417.8,304.62,29.43,1.57,48.8,98.99,7.72
2023,5,29,17,415.35,186.23,28.31,1.13,56.01,98.99,7.25
2023,5,29,18,407.4,69.68,27.01,0.87,65.7,99.0,6.69
2023,5,29,19,387.75,5.6,25.19,0.67,80.59,99.03,6.76
2023,5,29,20,387.88,0.0,24.07,0.83,83.91,99.07,7.04
2023,5,29,21,380.98,0.0,23.25,1.1,86.39,99.11,7.21
2023,5,29,22,392.35,0.0,22.51,1.53,88.42,99.13,7.13
2023,5,29,23,372.7,0.0,21.82,1.93,91.14,99.13,6.72
2023,5,30,0,379.73,0.0,21.17,2.11,94.44,99.11,6.01
2023,5,30,1,368.75,0.0,20.68,1.97,96.67,99.08,4.46
2023,5,30,2,370.88,0.0,20.34,1.6,97.46,99.07,3.52
2023,5,30,3,369.83,0.0,20.04,1.21,97.69,99.07,3.22
2023,5,30,4,370.2,0.0,19.77,0.95,97.86,99.09,3.34
2023,5,30,5,369.45,8.32,19.66,0.73,97.81,99.12,3.98
2023,5,30,6,365.92,121.65,20.65,0.92,94.81,99.17,2.43
2023,5,30,7,369.95,314.48,21.72,0.71,90.38,99.2,2.98
2023,5,30,8,373.52,523.2,23.91,0.7,76.47,99.22,3.17
2023,5,30,9,383.98,709.03,25.81,0.95,65.2,99.22,5.63
2023,5,30,10,386.9,857.62,27.08,1.25,58.97,99.21,7.48
2023,5,30,11,418.88,871.2,27.77,1.41,56.33,99.2,9.07
2023,5,30,12,419.0,762.4,28.22,1.52,55.1,99.17,9.59
2023,5,30,13,419.02,736.17,28.47,1.66,54.36,99.12,9.19
2023,5,30,14,407.27,746.55,28.74,1.74,53.45,99.07,5.81
2023,5,30,15,410.58,549.25,28.9,1.84,52.65,99.02,4.35
2023,5,30,16,414.73,367.92,28.81,2.03,52.36,98.99,3.96
2023,5,30,17,409.6,208.35,28.16,2.17,54.82,98.97,3.78
2023,5,30,18,388.83,103.75,26.33,1.69,67.05,98.98,3.28
2023,5,30,19,378.83,6.03,23.71,1.52,80.41,98.99,2.57
2023,5,30,20,372.1,0.0,22.7,1.69,84.26,99.03,1.43
2023,5,30,21,366.4,0.0,22.09,1.59,87.07,99.07,1.1
2023,5,30,22,361.83,0.0,21.58,1.37,89.28,99.07,0.69
2023,5,30,23,362.65,0.0,21.16,1.14,90.78,99.06,0.5
2023,5,31,0,362.0,0.0,20.84,1.0,91.61,99.04,0.43
2023,5,31,1,357.9,0.0,20.66,0.9,91.66,99.03,0.51
2023,5,31,2,356.65,0.0,20.51,0.85,91.99,99.02,0.81
2023,5,31,3,352.48,0.0,20.34,0.77,92.91,99.04,1.02
2023,5,31,4,351.27,0.0,19.86,0.73,95.6,99.06,0.8
2023,5,31,5,348.95,9.52,19.52,0.82,97.88,99.1,0.82
2023,5,31,6,356.8,133.55,20.9,1.54,93.59,99.15,0.0
2023,5,31,7,364.25,326.0,22.75,1.36,86.18,99.19,0.0
2023,5,31,8,373.98,538.35,26.07,1.18,67.31,99.21,0.0
2023,5,31,9,383.7,720.65,28.32,1.33,54.93,99.21,0.0
2023,5,31,10,407.6,826.83,29.82,1.58,49.09,99.19,0.0
2023,5,31,11,414.5,846.92,30.97,1.86,45.56,99.16,0.0
2023,5,31,12,422.42,871.4,31.79,2.07,43.19,99.1,0.0
2023,5,31,13,414.8,866.35,32.26,2.21,41.71,99.03,0.0
2023,5,31,14,425.6,759.25,32.35,2.17,41.02,98.97,0.0
2023,5,31,15,414.83,637.1,32.07,2.17,41.39,98.93,0.0
2023,5,31,16,404.88,488.85,31.49,2.22,42.76,98.89,0.0
2023,5,31,17,398.12,292.75,30.18,1.78,49.27,98.86,0.0
2023,5,31,18,396.2,107.57,28.22,1.29,63.73,98.86,0.0
2023,5,31,19,395.3,5.95,26.28,1.42,69.87,98.88,0.0
2023,5,31,20,380.73,0.0,25.45,1.74,71.73,98.91,0.0
2023,5,31,21,374.25,0.0,24.73,1.96,74.6,98.94,0.0
2023,5,31,22,369.12,0.0,23.98,2.03,78.51,98.95,0.0
2023,5,31,23,359.2,0.0,23.37,2.07,81.88,98.95,0.0
2023,6,1,0,357.17,0.0,22.9,2.12,84.4,98.94,0.0
2023,6,1,1,359.23,0.0,22.4,1.96,87.18,98.95,0.0
2023,6,1,2,355.38,0.0,21.89,1.77,90.19,98.98,0.0
2023,6,1,3,358.65,0.0,21.44,1.61,93.1,99.0,0.0
2023,6,1,4,355.0,0.0,20.95,1.4,96.46,99.01,0.0
2023,6,1,5,353.12,9.12,20.7,1.3,98.95,99.05,0.0
2023,6,1,6,361.42,120.53,22.41,2.14,90.94,99.09,0.06
2023,6,1,7,374.12,305.52,25.08,1.94,77.72,99.13,0.08
2023,6,1,8,385.6,493.33,27.66,2.09,63.47,99.16,0.07
2023,6,1,9,397.65,648.25,29.44,2.48,54.13,99.17,0.07
2023,6,1,10,401.5,789.05,30.72,2.78,49.3,99.16,0.08
2023,6,1,11,425.17,756.67,31.61,3.02,46.18,99.14,0.09
2023,6,1,12,420.58,833.65,32.22,3.14,43.98,99.1,0.11
2023,6,1,13,418.0,807.05,32.5,3.15,42.85,99.05,0.12
2023,6,1,14,420.85,678.15,32.43,3.12,42.61,98.99,0.13
2023,6,1,15,417.12,564.55,32.14,3.05,42.65,98.96,0.11
2023,6,1,16,414.48,367.8,31.52,2.85,43.82,98.94,0.1
2023,6,1,17,403.98,191.75,30.84,2.68,45.89,98.92,0.09
2023,6,1,18,411.17,63.6,29.27,1.63,56.26,98.93,0.07
2023,6,1,19,400.58,5.2,26.61,1.16,71.2,99.0,0.06
2023,6,1,20,389.5,0.0,25.58,1.27,73.72,99.05,0.05
2023,6,1,21,387.35,0.0,24.96,1.27,75.99,99.12,0.05
2023,6,1,22,381.2,0.0,24.33,1.26,78.57,99.15,0.08
2023,6,1,23,381.08,0.0,23.71,1.24,81.19,99.16,0.1
2023,6,2,0,375.77,0.0,23.17,1.24,83.48,99.14,0.11
2023,6,2,1,380.95,0.0,22.69,1.24,85.62,99.1,0.11
2023,6,2,2,376.33,0.0,22.28,1.27,87.52,99.07,0.1
2023,6,2,3,375.45,0.0,21.88,1.21,89.85,99.06,0.09
2023,6,2,4,375.7,0.0,21.46,1.04,92.64,99.08,0.08
2023,6,2,5,370.15,9.0,21.31,0.89,94.37,99.1,0.06
2023,6,2,6,372.17,113.85,23.23,1.49,86.41,99.14,1.15
2023,6,2,7,381.9,289.0,25.74,1.63,74.86,99.17,1.51
2023,6,2,8,406.5,448.48,28.74,2.28,58.29,99.21,0.76
2023,6,2,9,411.85,640.0,30.44,2.7,49.97,99.2,0.96
2023,6,2,10,412.0,821.47,31.7,2.87,45.29,99.18,1.05
2023,6,2,11,442.75,803.83,32.64,2.9,41.85,99.12,1.14
2023,6,2,12,428.3,817.03,33.24,2.86,39.42,99.05,1.1
2023,6,2,13,420.17,822.0,33.29,2.75,38.27,98.98,1.13
2023,6,2,14,418.77,785.45,32.77,2.56,38.84,98.92,1.15
2023,6,2,15,415.33,635.72,32.11,2.47,40.36,98.86,1.0
2023,6,2,16,410.3,468.38,31.52,2.42,42.62,98.81,0.65
2023,6,2,17,405.23,276.52,30.66,2.09,47.54,98.77,0.46
2023,6,2,18,400.92,101.43,28.92,1.45,60.08,98.76,0.6
2023,6,2,19,402.4,6.4,26.83,1.47,68.23,98.77,0.84
2023,6,2,20,396.62,0.0,25.94,1.76,70.33,98.77,1.89
2023,6,2,21,391.95,0.0,25.29,1.75,73.75,98.82,2.79
2023,6,2,22,402.35,0.0,24.73,1.59,77.74,98.86,3.32
2023,6,2,23,406.25,0.0,24.23,1.5,80.83,98.87,3.8
